ID,API_NUMBER,LATITUDE,LONGITUDE,SURF_ELEV_ft,TOP,BOTTOM,FORMATION_SHORT,LITHOLOGY,COLOR,CONSISTENCY,MOD1,MOD2,INTERPRETED,COMPLETED,TOP_ELEV_ft,BOT_ELEV_ft
1281,121633124899.99997,38.5634250003,-90.20784200000001,412.0740051,0.0,28.0,sandy silt prly grdd s brn f grained,,,,,,,,412.0740051,384.0740051
1282,121633125100.00002,38.5632059999,-90.2080060004,412.55499269999996,0.0,10.0,"silty c, brn mst soft",,,,,,,,412.55499269999996,402.55499269999996
1283,121633125199.99995,38.5632640002,-90.20781700049999,406.2009888,0.0,8.0,"lean clay/sandy silt, brn mst",,,,,,,,406.2009888,398.2009888
1284,121633125299.99998,38.562997,-90.20816100050001,412.59899900000005,0.0,10.0,"silty clay, brn mst",,,,,,,,412.59899900000005,402.59899900000005
1285,121633125400.00002,38.563047,-90.2079780002,406.2369995,0.0,5.0,lean clay brown moist,,,,,,,,406.2369995,401.2369995
1286,121633125500.00002,38.5627810001,-90.20831699950001,412.16299439999995,0.0,10.0,"silt silty c, brn mst f grained",,,,,,,,412.16299439999995,402.16299439999995
1287,121633129299.99997,38.5620599997,-90.21304600030001,411.38000489999996,0.0,14.0,lean clay cl brown stiff,,,,,,,,411.38000489999996,397.38000489999996
1288,121633129399.99998,38.5601609996,-90.21075499969999,406.678009,0.0,8.0,lean clay cl gray,,,,,,,,406.678009,398.678009
1289,121633130000.0,38.5597870004,-90.2104699998,403.37399289999996,0.0,13.0,lean clay cl gray,,,,,,,,403.37399289999996,390.37399289999996
1290,121633130200.0,38.559762000300005,-90.21100599969999,403.1839905,0.0,10.0,lean clay cl gray,,,,,,,,403.1839905,393.1839905
1291,121633130300.00002,38.5595190004,-90.20941500040001,410.196991,0.0,13.0,lean clay cl gray,,,,,,,,410.196991,397.196991
1292,121633130899.99998,38.5622679997,-90.2148779995,412.07000730000004,0.0,5.0,lean clay cl brown medium stiff,,,,,,,,412.07000730000004,407.07000730000004
1293,121633128600.0,38.5597870004,-90.2104699998,403.37399289999996,0.0,13.0,lean clay cl gray,,,,,,,,403.37399289999996,390.37399289999996
1294,121633128899.99998,38.5620180002,-90.21396300059999,407.64999389999997,0.0,20.0,lean c cl brn stf silt & sand,,,,,,,,407.64999389999997,387.64999389999997
1295,121633124799.99998,38.5641190004,-90.20721699959999,407.0299988,0.0,27.0,"sandy silt prly grdd s, brn fine grained",,,,,,,,407.0299988,380.0299988
1296,121633129000.0,38.562202,-90.21350200010001,411.3680115,0.0,15.0,lean cl cl brn stiff,,,,,,,,411.3680115,396.3680115
1297,121633125600.0,38.5628390002,-90.2081329996,406.34399410000003,0.0,10.0,"lean clay,silty s, brn fine grained",,,,,,,,406.34399410000003,396.34399410000003
1298,121633125699.99998,38.5625579998,-90.2084719995,411.5429993,0.0,8.0,"silty lean clay, brown moist",,,,,,,,411.5429993,403.5429993
1299,121633125799.99998,38.5626220003,-90.208289,406.4320068,0.0,6.0,"sandy silt lean c silty s, brn mst fine",,,,,,,,406.4320068,400.4320068
1300,121633125899.99998,38.5624080004,-90.2084500002,406.78100589999997,0.0,6.0,lean clay silt brn moist,,,,,,,,406.78100589999997,400.78100589999997
1301,121633126000.0,38.5593669998,-90.2068889998,408.3559875,18.0,27.0,"silty sand, gray fine grained",,,,,,,,390.3559875,381.3559875
1302,121633126099.99998,38.5592140001,-90.2067889995,409.76501460000003,0.0,10.0,"prly grdd s, brn fine grained",,,,,,,,409.76501460000003,399.76501460000003
1303,121633126200.00002,38.5580060002,-90.20577799950001,404.8349915,0.0,2.0,lean clay brown moist,,,,,,,,404.8349915,402.8349915
1304,121633126300.00003,38.5578079996,-90.20567800020001,405.97601319999995,0.0,5.0,"lean clay sandy silt, brn mst",,,,,,,,405.97601319999995,400.97601319999995
1305,121633129500.00005,38.5624339996,-90.2144499995,412.1589966,0.0,8.0,silty s sm light brn loose,,,,,,,,412.1589966,404.1589966
1306,121633129900.00002,38.5611850004,-90.21409300020001,408.2799988,0.0,8.0,lean clay cl gray,,,,,,,,408.2799988,400.2799988
1307,121633130100.00003,38.5598040001,-90.2111020002,407.34899900000005,0.0,11.0,lean clay cl gray,,,,,,,,407.34899900000005,396.34899900000005
1308,121633130400.0,38.5573030002,-90.20870600010001,408.48498539999997,0.0,5.0,silty sand sm tan fine,,,,,,,,408.48498539999997,403.48498539999997
1309,121633130599.99998,38.557281999699995,-90.20866599959999,408.5419922,0.0,5.0,sand silt ml tan fine grained,,,,,,,,408.5419922,403.5419922
1310,121633126400.00002,38.557644000399996,-90.20553599969999,406.0169983,0.0,7.0,"lean c prly grdd s w/ silt,brn mst fine",,,,,,,,406.0169983,399.0169983
1311,121633126500.00002,38.5574749998,-90.2053889994,406.0020142,0.0,3.0,lean clay brown moist,,,,,,,,406.0020142,403.0020142
1312,121633126599.99998,38.557303,-90.2052420003,405.98498539999997,0.0,4.0,lean silt brown moist,,,,,,,,405.98498539999997,401.98498539999997
1313,121633126700.00002,38.5573000001,-90.20548599950001,407.3559875,0.0,13.0,"prly grdd s w/silt,sandy silt,brn fine",,,,,,,,407.3559875,394.3559875
1314,121633126800.0,38.5571219996,-90.2053469996,409.1730042,0.0,4.0,sandy silt brown,,,,,,,,409.1730042,405.1730042
1315,121633126900.00002,38.5569780001,-90.20496399950001,406.1130066,0.0,8.0,"lean silt/prly grdd s w/silt, brn mst,f",,,,,,,,406.1130066,398.1130066
1316,121632981799.99998,38.5629679996,-90.2116619998,402.1419983,0.0,20.0,clay & sand,CLAY AND SAND,,,,,CLAY AND SAND MIX,1.0,402.1419983,382.1419983
1317,121632981900.00002,38.5629679996,-90.2116619998,402.1419983,0.0,20.0,clay & sand,CLAY AND SAND,,,,,CLAY AND SAND MIX,1.0,402.1419983,382.1419983
1318,121632982000.0,38.5629679996,-90.2116619998,402.1419983,0.0,20.0,clay & sand,CLAY AND SAND,,,,,CLAY AND SAND MIX,1.0,402.1419983,382.1419983
1319,121630187800.0,38.5630160002,-90.21646200049999,390.5499878,0.0,4.0,fat clay with silt lenses,,,,,,,,390.5499878,386.5499878
1320,121630187899.99998,38.5615629999,-90.20750599979999,406.4679871,0.0,8.0,sandy silt with clay lenses,,,,,,,,406.4679871,398.4679871
1321,121630188100.00002,38.5543850003,-90.20759599969999,407.6570129,0.0,6.0,sandy silt with clay lenses,,,,,,,,407.6570129,401.6570129
1322,121632979800.0,38.5629679996,-90.2116619998,402.1419983,0.0,20.0,clay & sand,CLAY AND SAND,,,,,CLAY AND SAND MIX,1.0,402.1419983,382.1419983
1323,121632980399.99998,38.5629679996,-90.2116619998,402.1419983,0.0,25.0,sand & clay,SAND AND CLAY,,,,,CLAY AND SAND MIX,1.0,402.1419983,377.1419983
1324,121632980499.99998,38.5629679996,-90.2116619998,402.1419983,0.0,20.0,sand & clay,SAND AND CLAY,,,,,CLAY AND SAND MIX,1.0,402.1419983,382.1419983
1325,121633127000.00002,38.556841999899994,-90.20484699990001,405.9660034,0.0,13.0,"silt/prly grdd s w/silt, brn mst fine gr",,,,,,,,405.9660034,392.9660034
1326,121633127099.99998,38.5567079999,-90.20473099969999,405.8009949,0.0,13.0,"lean silt/prlygrdd s w/ silt, mst, brn f",,,,,,,,405.8009949,392.8009949
1327,121633127200.0,38.556568999899994,-90.20461899950001,406.3829956,0.0,10.0,"lean silt/prly grdd s w/ silt, mst brn f",,,,,,,,406.3829956,396.3829956
1328,121633127299.99998,38.5563999997,-90.20447799959999,406.3840027,0.0,8.0,lean silt/silty s mst brn fine grained,,,,,,,,406.3840027,398.3840027
1329,121633127399.99998,38.5561719998,-90.2042639999,405.8670044,0.0,11.0,"silt prlygrdd s w/ silt,brn mst f graded",,,,,,,,405.8670044,394.8670044
1330,121633127500.00003,38.5560329997,-90.20415,404.89999389999997,0.0,6.0,silt prly grdd s brn mst fine grained,,,,,,,,404.89999389999997,398.89999389999997
1331,121633127600.0,38.5559169998,-90.2040579999,404.756012,0.0,6.0,sand brown fine grained,,,,,,,,404.756012,398.756012
1332,121633127700.00002,38.555639000300005,-90.2038310001,405.07901,0.0,16.0,lean c/sandy silt/prly grdd s w/silt brn,,,,,,,,405.07901,389.07901
1333,121633127799.99998,38.555781000399996,-90.2039580005,404.6440125,0.0,6.0,lean c/silt brn-gry mst wet med stiff,,,,,,,,404.6440125,398.6440125
1334,121633127900.00002,38.5551530002,-90.203575,403.1820068,0.0,6.0,lean c/prlygrdd s brn dry-mst fine grain,,,,,,,,403.1820068,397.1820068
1335,121633128000.0,38.5553750004,-90.203597,405.1019897,0.0,7.0,lean c/prlygrdd s/silty s brn dry mst wt,,,,,,,,405.1019897,398.1019897
1336,121633128099.99997,38.5551170003,-90.20334699969999,405.78601069999996,0.0,7.0,lean c plry grdd s/sandy silt brn mst f,,,,,,,,405.78601069999996,398.78601069999996
1337,121633128200.00002,38.5555109999,-90.20371399950001,405.5130005,0.0,4.0,lean silt/prlygrdd s brn mst f grained,,,,,,,,405.5130005,401.5130005
1338,121633128300.00003,38.554925,-90.2033109999,402.0339966,0.0,6.0,lean silt/sandy silt-lean-fat c brn mst,,,,,,,,402.0339966,396.0339966
1339,121632982300.00003,38.5574650003,-90.2045500003,405.0849915,0.0,25.0,sand gray,SAND,GRAY,,,,SAND,-1.0,405.0849915,380.0849915
1340,121632982400.00002,38.5574650003,-90.2045500003,405.0849915,0.0,50.0,sand gray,SAND,GRAY,,,,SAND,-1.0,405.0849915,355.0849915
1341,121630335400.00002,38.5567570004,-90.177364,408.00500489999996,0.0,5.0,clay gray,CLAY,GRAY,,,,CLAY,1.0,408.00500489999996,403.00500489999996
1342,121630159299.99998,38.5554740004,-90.1667789997,407.17199710000006,0.0,4.0,mud,MUD,,,,,GENERIC,-1.0,407.17199710000006,403.17199710000006
1343,121632613699.99998,38.5644469996,-90.16859700030001,413.2149963,0.0,10.0,clay & sand,CLAY AND SAND,,,,,CLAY AND SAND MIX,1.0,413.2149963,403.2149963
1344,121632761400.0,38.5573129998,-90.16281999959999,403.07101439999997,0.0,57.0,yellow clay,CLAY,YELLOW,,,,CLAY,1.0,403.07101439999997,346.07101439999997
1345,121633120300.00002,38.5586109996,-90.1463890005,405.71398930000004,0.0,2.0,clay dark brown,CLAY,BROWN,,,,CLAY,-1.0,405.71398930000004,403.71398930000004
1346,121632467399.99998,38.555421000100004,-90.14042999959999,406.1809998,0.0,6.0,mound,,,,,,,,406.1809998,400.1809998
1347,121630327600.0,38.5556310004,-90.10751599950001,411.12600710000004,0.0,10.0,brown silt,SILT,BROWN,,,,CLAY,-1.0,411.12600710000004,401.12600710000004
1348,121630357000.0,38.5556310004,-90.10751599950001,411.12600710000004,0.0,4.0,tan sandy silt,,,,,,,,411.12600710000004,407.12600710000004
1349,121630002200.0,38.5561989999,-90.1002740001,432.45401,0.0,24.0,soil,SOIL,,,,,SOIL,1.0,432.45401,408.45401
1350,121633063000.00002,38.563888999899994,-90.09388899950001,451.0329894999999,0.0,5.0,"fill brown, rock",,,,,,,,451.0329894999999,446.0329894999999
1351,121632927500.00002,38.5601239996,-90.09702300010001,442.696991,0.0,4.0,fill material,FILL,,,,,FILL,-1.0,442.696991,438.696991
1352,121632717900.00003,38.558346999899996,-90.10404800049999,407.90100099999995,0.0,30.0,clay,CLAY,,,,,CLAY,1.0,407.90100099999995,377.90100099999995
1353,121632719800.0,38.5545749999,-90.09238500010001,442.0780029,0.0,1.0,black top soil,SOIL,BLACK,,,,SOIL,1.0,442.0780029,441.0780029
1354,121632608699.99998,38.5546410002,-90.0993609995,422.4700012,0.0,29.0,yellow clay,CLAY,YELLOW,,,,CLAY,1.0,422.4700012,393.4700012
1355,121632608799.99998,38.5563760004,-90.09004400040001,453.62899780000004,0.0,60.0,yellow clay,CLAY,YELLOW,,,,CLAY,1.0,453.62899780000004,393.62899780000004
1356,121632970300.00002,38.559991,-90.0760759995,462.53601069999996,0.0,35.0,clay brn & gray very silty S,,,,,,,,462.53601069999996,427.53601069999996
1357,121633112899.99998,38.559994000399996,-90.07607300030001,462.50500489999996,0.0,35.0,clay brown silty,CLAY,BROWN,,,,CLAY,1.0,462.50500489999996,427.50500489999996
1358,121632975600.00002,38.556372,-90.08540999969999,445.9599915,0.0,26.0,"Peoria Loess, loess light yl-brn massive silt loam calcareous, modern soil developed in upper part: thickness measured in borehole G21 TL sample number IC5 .4-.55m above base",,,,,,,,445.9599915,419.9599915
1359,121632976899.99998,38.5563740003,-90.0877269998,434.9599915,0.0,16.0,"Roxana silt, silt loam reddish brown to tan trucated top gradational boundary with underlying unit, lower 3' has some upper sloum characteristics (may include some Teneriffe silt) (interpreted as loess)",,,,,,,,434.9599915,418.9599915
1360,121630215500.00002,38.5609600004,-90.08650299979999,524.5300293,0.0,160.0,dirt,DIRT,,,,,SOIL,1.0,524.5300293,364.5300293
1361,121632918599.99998,38.5655759999,-90.0875990002,545.6989746,0.0,46.0,Peoria loess,SILT,,,,,CLAY,-1.0,545.6989746,499.69897460000004
1362,121632582400.00002,38.561401999699996,-90.0788619996,498.23001100000005,0.0,1.0,black top soil,SOIL,BLACK,,,,SOIL,1.0,498.23001100000005,497.23001100000005
1363,121633094299.99998,38.565407999899996,-90.0644139995,558.8649902000001,0.0,5.0,"Petersburg Silt, silt loam, gray, contains numerous fossil shell fragments and fossil conifer wood, calcareous; fossil gastropods include Hendersonia and Pomatiopsis",,,,,,,,558.8649902000001,553.8649902000001
1364,121633090600.00002,38.5617700002,-90.06451199989999,523.0410156,0.0,6.0,"Peoria Silt, brown silt containing modern soil profile, perhaps somewhat redeposited, leached",,,,,,,,523.0410156,517.0410156
1365,121633090699.99998,38.5617700002,-90.06451199989999,523.0410156,0.0,5.0,"modern soil developed into Roxana Silt, pinkish silt, largely oxidized but mottled some, leached, weak blocky soil structure",,,,,,,,523.0410156,518.0410156
1366,121633090800.00002,38.5617700002,-90.06451199989999,523.0410156,0.0,2.0,"Cahokia Fm., yellow-brown silt, redeposited Peoria Silt with weak soil at top",,,,,,,,523.0410156,521.0410156
1367,121633090899.99998,38.5654100001,-90.06671300040001,489.0220032,0.0,10.0,"Peoria Silt, oxidized and leached, brown-tan color",,,,,,,,489.0220032,479.0220032
1368,121632472100.00002,38.5641740002,-90.0699140001,517.9229736000001,0.0,25.0,overburden,DRIFT,,,,,GENERIC,1.0,517.9229736000001,492.9229736000001
1369,121632608400.0,38.5635880004,-90.06446599999998,575.7360229,0.0,36.0,overburden,DRIFT,,,,,GENERIC,1.0,575.7360229,539.7360229
1370,121632608499.99997,38.5654149996,-90.0713130005,554.5520019999999,0.0,60.0,overburden,DRIFT,,,,,GENERIC,1.0,554.5520019999999,494.5520019999999
1371,121633055200.0,38.55975,-90.04617399969999,607.7130127,0.0,3.0,clay brown,CLAY,BROWN,,,,CLAY,1.0,607.7130127,604.7130127
1372,121632976599.99998,38.559655,-90.0416080001,588.2260132,0.0,13.0,"Peoria silt, silt loam, contains modern soil in upper few feet, otherwise oxidized and calcareous, 10YR 7/2 in one spot",,,,,,,,588.2260132,575.2260132
1373,121632421699.99998,38.5581880003,-90.04522199969999,613.117981,0.0,79.0,"ss,gry orn & gr",BEDROCK,,,SANDSTONE,,BEDROCK,0.0,613.117981,534.117981
1374,121632421799.99998,38.5585690001,-90.04173400019998,590.6989746,0.0,64.0,"ss,gry orn,f grnd cntn carb mat",BEDROCK,,,SANDSTONE,,BEDROCK,0.0,590.6989746,526.6989746
1375,121630313699.99997,38.5615859999,-90.04615499989998,601.7369995,0.0,155.0,limestone-greenish grey very silty,,,,,,,,601.7369995,446.7369995
1376,121630313800.0,38.5615859999,-90.04615499989998,601.7369995,0.0,80.0,sandstone-yellowish brown,BEDROCK,,,SANDSTONE,,BEDROCK,0.0,601.7369995,521.7369995
1377,121633092100.00002,38.562984,-90.02902399989999,498.5769958000001,0.0,9.0,"Peoria Silt, sil, yellow-brown, oxidized, mainly leached, truncated top on hillside",,,,,,,,498.5769958000001,489.5769958000001
1378,121633092200.0,38.5656800001,-90.0312780002,493.5700073,0.0,8.0,"Peoria Silt, sil, yellow-brown, truncated surface, inaccessible",,,,,,,,493.5700073,485.5700073
1379,121630129699.99998,38.565177,-90.009162,582.9119873,0.0,200.0,surface shales,,,,,,,,582.9119873,382.91198729999996
1380,121632972700.00002,38.5607850002,-90.0052520001,588.4390258999999,0.0,1.0,"Peoria Silt; sil; 2.5Y 4/2; A hor. (probably prairie soil - E hor. is not distinctive), leached",,,,,,,,588.4390258999999,587.4390258999999
1381,121633092900.00003,38.557523000100005,-90.01273999979999,544.9589844,0.0,5.0,"Peoria Silt, with modern soil profile (Alfisol), heavy sil - sicl, leached, brown",,,,,,,,544.9589844,539.9589844
1382,121632717500.00002,38.5628270001,-90.01688099989998,531.8259888,0.0,1.0,brown topsoil,SOIL,BROWN,,,,SOIL,-1.0,531.8259888,530.8259888
1383,121632717501.00002,38.5628270001,-90.01688099989998,531.8259888,0.0,27.0,soft brown silty clay,CLAY,BROWN,SOFT,SILTY,,CLAY,-1.0,531.8259888,504.8259888
1384,121632941799.99998,38.556886,-89.9925639995,593.4769897000001,0.0,13.0,Peoria loess,SILT,,,,,CLAY,-1.0,593.4769897000001,580.4769897000001
1385,121633118999.99995,38.560278,-89.976944,581.0969848999999,0.0,8.0,clay brown,CLAY,BROWN,,,,CLAY,1.0,581.0969848999999,573.0969848999999
1386,121632607200.00002,38.5619520004,-89.9794939996,588.8070068,0.0,1.0,black top soil,SOIL,BLACK,,,,SOIL,1.0,588.8070068,587.8070068
1387,121632607299.99998,38.5646130004,-89.9802890004,594.25,0.0,2.0,black top soil,SOIL,BLACK,,,,SOIL,1.0,594.25,592.25
1388,121633114000.0,38.5661109997,-89.9688889996,580.8270263999999,0.0,23.0,clay brown,CLAY,BROWN,,,,CLAY,1.0,580.8270263999999,557.8270263999999
1389,121633021599.99998,38.564334,-89.9742769999,595.9169922,0.0,7.0,clay brown sandy,CLAY WITH SAND,BROWN,,,,CLAY AND SAND MIX,1.0,595.9169922,588.9169922
1390,19.0,38.5708505795,-90.2365683958,522.8049927000001,0.0,100.0, BEDROCK, BEDROCK,,,,, BEDROCK,1.0,522.8049927000001,422.80499270000007
1391,121633120400.0,38.5684780002,-90.22572599989999,390.4230042,0.0,48.0,no record,UNKNOWN,,,,,UNKNOWN,1.0,390.4230042,342.4230042
1392,121632873800.00002,38.567127,-90.20510300049999,411.6860046,0.0,1.0,silt,SILT,,,,,SILT,1.0,411.6860046,410.6860046
1393,121633124999.99998,38.5701879998,-90.206723,403.97601319999995,0.0,16.0,"prly grdd s w/ silt/silty s,brn,f graine",,,,,,,,403.97601319999995,387.97601319999995
1394,121632650499.99997,38.5655770004,-90.1915419995,408.6839905,0.0,1.0,black topsoil,SOIL,BLACK,,,,SOIL,1.0,408.6839905,407.6839905
1395,121630195399.99998,38.5756450001,-90.2018420005,403.04599,63.0,73.0,medium to coarse gravelly sand,,,,,,,,340.04599,330.04599
1396,121632683600.00002,38.5719760001,-90.199531,392.17199710000006,0.0,15.0,clay,CLAY,,,,,CLAY,1.0,392.17199710000006,377.17199710000006
1397,121632481000.0,38.573767,-90.1740650004,413.4920044,0.0,45.0,clay,CLAY,,,,,CLAY,1.0,413.4920044,368.4920044
1398,121633117299.99998,38.5702779997,-90.17611100049999,411.62899780000004,0.0,18.0,clay gray brown streaks,,,,,,,,411.62899780000004,393.62899780000004
1399,121630276699.99998,38.5718820003,-90.1287159999,413.64001460000003,0.0,2.0,cinder fill,FILL,,,,,FILL,-1.0,413.64001460000003,411.64001460000003
1400,121633093199.99998,38.5697429996,-90.0881210002,457.6809998,0.0,15.0,"Peoria and Roxana Silts; outcropping of loess, inaccessible",,,,,,,,457.6809998,442.6809998
1401,121630131200.0,38.5701309997,-90.08402800040001,598.3889771,0.0,5.0,soil,SOIL,,,,,SOIL,1.0,598.3889771,593.3889771
1402,121632564099.99998,38.5685319998,-90.0812829998,530.7399902,0.0,60.0,FILL,FILL,,,,,FILL,1.0,530.7399902,470.73999019999997
1403,121630283500.00002,38.5678939997,-90.08197699950001,563.3569946,0.0,30.0,yellow clay,CLAY,YELLOW,,,,CLAY,1.0,563.3569946,533.3569946
1404,121632608600.0,38.5663830004,-90.07544199969999,567.1749877999999,0.0,36.0,overburden,DRIFT,,,,,GENERIC,1.0,567.1749877999999,531.1749877999999
1405,121632472000.00002,38.5667550003,-90.07154899939998,544.9530029,0.0,21.0,over,UNKNOWN,,,,,UNKNOWN,1.0,544.9530029,523.9530029
1406,121632393000.00002,38.5677030004,-90.0741550001,567.2109985000001,0.0,1.0,Ap dark greyish brown silt loam,,,,,,,,567.2109985000001,566.2109985000001
1407,121632562700.00002,38.571088,-90.06240800019998,564.1610107000001,0.0,155.0,clay & mud,CLAY,,,MUDDY,,CLAY,-1.0,564.1610107000001,409.16101070000013
1408,121630199300.00002,38.566321000100004,-90.0701389995,565.526001,0.0,40.0,yellow clay,CLAY,YELLOW,,,,CLAY,1.0,565.526001,525.526001
1409,121632587500.00002,38.5674590004,-90.0721310002,572.0599976,0.0,32.0,over,UNKNOWN,,,,,UNKNOWN,1.0,572.0599976,540.0599976
1410,121632402899.99995,38.5709170003,-90.06109500040002,544.5269775,0.0,160.0,clay mud,CLAY,,,MUDDY,,CLAY,-1.0,544.5269775,384.52697750000004
1411,121630319800.0,38.570860000100005,-90.0665700004,534.9160156,383.0,402.0,red and grey shale,,,,,,,,151.91601560000004,132.91601560000004
1412,121633092400.00002,38.5746709997,-90.0328259997,547.0490112000001,0.0,15.0,"Peoria Silt; sil, upper 4' weathered by modern soil (Alfisol), yellow-brown at top to gray-brown near base, leached to weakly dolo. (near base), sec. carb. common; also contains beds within that appear to be weak, paleosols; these beds are up to 2"" thick ",,,,,,,,547.0490112000001,532.0490112000001
1413,121633092499.99997,38.572399999699996,-90.03216399999998,516.3560181,0.0,18.0,"Peoria Silt, sil, yellow-brown, oxidized, contains modern soil, leached to weakly dolomitic",,,,,,,,516.3560181,498.35601810000003
1414,121633092999.99998,38.570624,-90.03567500049999,539.6979980000001,0.0,12.0,"Peoria and Roxana Silts, truncated surface for both, inaccessible",,,,,,,,539.6979980000001,527.6979980000001
